SessionID,UserID,StartTime,EndTime,Genre,DeviceType,SubscriptionType,Region,DurationMinutes,WatchMinutes,CompletionRate,BufferEvents,BitrateMbps,UserRating,PeakHours,PauseCount,VolumeChanges,AdSkips,StartDate,EndDate,StartDateTime,EndDateTime,LocalStartTime,LocalEndTime,LocalStartHour,LocalEndHour,Cluster,SubscriptionType_clean,Genre_encoded,DeviceType_encoded,SubscriptionType_clean_encoded
SSN100945,USR7092,12:22:35,14:40:35,documentary,game console,Basic,Canada,138,101,0.73,0,16,4,No,1,2,2,11/03/2024,11/03/2024,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-10 20:00:00-04:00,2024-03-10 20:00:00-04:00,20,20,1,basic,4,1,0
SSN100946,USR5770,16:18:36,19:11:36,animation,tablet,Basic,Canada,171,175,1,0,534,3.2,No,0,2,2,19/08/2024,19/08/2024,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,2024-08-18 20:00:00-04:00,2024-08-18 20:00:00-04:00,20,20,3,basic,1,5,0
SSN100947,USR9733,07:33:32,09:32:32,comedy,smart tv,Basic,Canada,115,80,0.66,1,636,2.4,No,2,2,0,31/12/2024,31/12/2024,2024-12-31 00:00:00+00:00,2024-12-31 00:00:00+00:00,2024-12-30 19:00:00-05:00,2024-12-30 19:00:00-05:00,19,19,3,basic,3,4,0
SSN100948,USR5921,10:41:46,11:12:46,documentary,phone,Premium,Brazil,29,27,0.9,2,291,,No,3,5,0,06/10/2024,06/10/2024,2024-10-06 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 21:00:00-03:00,2024-10-05 21:00:00-03:00,21,21,0,premium,4,3,1
SSN100949,USR6345,01:32:49,02:00:49,science fiction,game console,Standard,Australia,28,23,0.84,0,426,4,Yes,1,2,0,13/01/2024,13/01/2024,2024-01-13 00:00:00+00:00,2024-01-13 00:00:00+00:00,2024-01-13 11:00:00+11:00,2024-01-13 11:00:00+11:00,11,11,0,standard,8,1,2
SSN100950,USR9332,15:17:21,17:45:21,comedy,tablet,Standard,Usa,141,125,0.86,4,515,4.6,No,1,2,2,27/03/2024,27/03/2024,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,2024-03-26 20:00:00-04:00,2024-03-26 20:00:00-04:00,20,20,1,standard,3,5,2
SSN100951,USR3604,21:42:21,23:32:21,romance,game console,Premium,France,108,96,0.9,1,,3.8,Yes,2,2,0,21/03/2024,21/03/2024,2024-03-21 00:00:00+00:00,2024-03-21 00:00:00+00:00,2024-03-21 01:00:00+01:00,2024-03-21 01:00:00+01:00,1,1,3,premium,7,1,1
SSN100952,USR2965,17:10:38,20:03:38,drama,tablet,Premium,Canada,179,146,0.87,1,315,5,No,3,4,0,11/03/2024,11/03/2024,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-10 20:00:00-04:00,2024-03-10 20:00:00-04:00,20,20,1,premium,5,5,1
SSN100953,USR5044,15:28:35,18:11:35,science fiction,game console,Basic,Germany,162,106,0.64,0,482,5,No,1,3,0,08/03/2024,08/03/2024,2024-03-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-08 01:00:00+01:00,2024-03-08 01:00:00+01:00,1,1,1,basic,8,1,0
SSN100954,USR3883,00:13:59,02:48:59,documentary,tablet,Premium,Brazil,155,124,0.79,0,365,,Yes,2,2,0,22/04/2024,22/04/2024,2024-04-22 00:00:00+00:00,2024-04-22 00:00:00+00:00,2024-04-21 21:00:00-03:00,2024-04-21 21:00:00-03:00,21,21,1,premium,4,5,1
SSN100955,USR9489,18:18:06,21:11:06,action,game console,Basic,Germany,172,171,1,2,315,4.6,Yes,2,3,0,07/09/2024,07/09/2024,2024-09-07 00:00:00+00:00,2024-09-07 00:00:00+00:00,2024-09-07 02:00:00+02:00,2024-09-07 02:00:00+02:00,2,2,1,basic,0,1,0
SSN100956,USR5133,17:46:04,20:14:04,drama,game console,Basic,Canada,144,117,0.8,0,,3.7,No,3,3,0,26/02/2024,26/02/2024,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-25 19:00:00-05:00,2024-02-25 19:00:00-05:00,19,19,3,basic,5,1,0
SSN100957,USR7202,17:21:12,18:35:12,horror,game console,Standard,Germany,76,59,0.83,0,505,3,No,0,1,0,22/01/2024,22/01/2024,2024-01-22 00:00:00+00:00,2024-01-22 00:00:00+00:00,2024-01-22 01:00:00+01:00,2024-01-22 01:00:00+01:00,1,1,0,standard,6,1,2
SSN100958,USR3601,09:48:33,12:36:33,action,tablet,Standard,United Kingdom,163,171,1,3,399,4.1,No,2,1,2,03/07/2024,03/07/2024,2024-07-03 00:00:00+00:00,2024-07-03 00:00:00+00:00,2024-07-03 01:00:00+01:00,2024-07-03 01:00:00+01:00,1,1,1,standard,0,5,2
SSN100959,USR6855,18:26:15,19:19:15,animation,phone,Premium,France,49,40,0.87,0,289,4,Yes,0,0,0,24/02/2024,24/02/2024,2024-02-24 00:00:00+00:00,2024-02-24 00:00:00+00:00,2024-02-24 01:00:00+01:00,2024-02-24 01:00:00+01:00,1,1,0,premium,1,3,1
SSN100960,USR4587,17:25:58,18:07:58,animation,smart tv,Premium,Usa,47,24,0.54,2,612,2.3,No,0,1,0,21/12/2024,21/12/2024,2024-12-21 00:00:00+00:00,2024-12-21 00:00:00+00:00,2024-12-20 19:00:00-05:00,2024-12-20 19:00:00-05:00,19,19,0,premium,1,4,1
SSN100961,USR6734,20:12:15,20:41:15,documentary,smart tv,Standard,United Kingdom,23,30,1,0,386,4.9,Yes,3,2,0,16/04/2024,16/04/2024,2024-04-16 00:00:00+00:00,2024-04-16 00:00:00+00:00,2024-04-16 01:00:00+01:00,2024-04-16 01:00:00+01:00,1,1,2,standard,4,4,2
SSN100962,USR1977,14:57:28,16:05:28,comedy,tablet,Basic,Canada,69,61,0.95,1,302,5,No,1,4,2,14/01/2024,14/01/2024,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,2024-01-13 19:00:00-05:00,2024-01-13 19:00:00-05:00,19,19,2,basic,3,5,0
SSN100963,USR5986,01:17:16,02:19:16,action,tablet,Premium,France,61,52,0.87,1,,5,Yes,1,4,0,12/07/2024,12/07/2024,2024-07-12 00:00:00+00:00,2024-07-12 00:00:00+00:00,2024-07-12 02:00:00+02:00,2024-07-12 02:00:00+02:00,2,2,2,premium,0,5,1
SSN100964,USR3357,21:59:43,23:36:43,drama,game console,Standard,Australia,100,64,0.65,1,487,4,Yes,2,1,0,09/10/2024,09/10/2024,2024-10-09 00:00:00+00:00,2024-10-09 00:00:00+00:00,2024-10-09 11:00:00+11:00,2024-10-09 11:00:00+11:00,11,11,2,standard,5,1,2
SSN100965,USR7890,11:33:17,13:15:17,documentary,smart tv,Standard,Usa,101,61,0.61,0,689,3.6,No,1,3,1,29/01/2024,29/01/2024,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,2024-01-28 19:00:00-05:00,2024-01-28 19:00:00-05:00,19,19,0,standard,4,4,2
SSN100966,USR6042,21:38:48,23:54:48,animation,smart tv,Basic,India,134,135,1,3,573,4.8,Yes,0,4,1,04/07/2024,04/07/2024,2024-07-04 00:00:00+00:00,2024-07-04 00:00:00+00:00,2024-07-04 05:30:00+05:30,2024-07-04 05:30:00+05:30,5,5,1,basic,1,4,0
SSN100967,USR3523,08:46:43,10:43:43,action,smart tv,Premium,Usa,119,117,1,3,41,4.4,No,0,2,0,17/01/2024,17/01/2024,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,2024-01-16 19:00:00-05:00,2024-01-16 19:00:00-05:00,19,19,1,premium,0,4,1
SSN100968,USR7971,04:24:51,06:07:51,action,smart tv,Premium,United Kingdom,105,71,0.68,3,489,3.7,No,2,3,0,08/01/2024,08/01/2024,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,0,0,3,premium,0,4,1
SSN100969,USR7155,01:32:07,02:11:07,science fiction,tablet,Standard,Usa,38,17,0.45,1,292,,Yes,1,1,0,02/03/2024,02/03/2024,2024-03-02 00:00:00+00:00,2024-03-02 00:00:00+00:00,2024-03-01 19:00:00-05:00,2024-03-01 19:00:00-05:00,19,19,0,standard,8,5,2
SSN100970,USR2890,05:23:25,06:50:25,comedy,game console,Standard,Australia,89,85,1,0,386,3.3,No,2,0,1,04/02/2024,04/02/2024,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-04 11:00:00+11:00,2024-02-04 11:00:00+11:00,11,11,3,standard,3,1,2
SSN100971,USR6743,05:23:39,07:59:39,horror,game console,Basic,Australia,160,138,0.89,2,34,3.7,No,1,1,0,13/08/2024,13/08/2024,2024-08-13 00:00:00+00:00,2024-08-13 00:00:00+00:00,2024-08-13 10:00:00+10:00,2024-08-13 10:00:00+10:00,10,10,1,basic,6,1,0
SSN100972,USR7178,03:10:22,05:08:22,drama,smart tv,Basic,United Kingdom,119,105,0.87,0,661,3.9,No,2,1,0,08/03/2024,08/03/2024,2024-03-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,2024-03-08 00:00:00+00:00,0,0,1,basic,5,4,0
SSN100973,USR7404,00:45:49,03:41:49,animation,game console,Standard,India,175,114,0.67,0,408,4,Yes,1,3,1,15/02/2024,15/02/2024,2024-02-15 00:00:00+00:00,2024-02-15 00:00:00+00:00,2024-02-15 05:30:00+05:30,2024-02-15 05:30:00+05:30,5,5,1,standard,1,1,2
SSN100974,USR6362,09:20:49,11:50:49,science fiction,game console,Standard,Germany,146,113,0.79,3,405,4.4,No,1,1,0,11/05/2024,11/05/2024,2024-05-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,2024-05-11 02:00:00+02:00,2024-05-11 02:00:00+02:00,2,2,1,standard,8,1,2
SSN100975,USR4816,11:37:37,13:18:37,drama,smart tv,Basic,Brazil,104,52,,0,525,3.2,No,3,4,1,17/04/2024,17/04/2024,2024-04-17 00:00:00+00:00,2024-04-17 00:00:00+00:00,2024-04-16 21:00:00-03:00,2024-04-16 21:00:00-03:00,21,21,0,basic,5,4,0
SSN100976,USR8487,13:53:01,16:48:01,comedy,game console,Premium,Brazil,172,109,0.61,1,234,2.9,No,1,4,0,31/01/2024,31/01/2024,2024-01-31 00:00:00+00:00,2024-01-31 00:00:00+00:00,2024-01-30 21:00:00-03:00,2024-01-30 21:00:00-03:00,21,21,3,premium,3,1,1
SSN100977,USR2993,19:21:07,20:27:07,science fiction,tablet,Standard,Australia,67,68,1,1,,2.6,Yes,1,1,2,14/05/2024,14/05/2024,2024-05-14 00:00:00+00:00,2024-05-14 00:00:00+00:00,2024-05-14 10:00:00+10:00,2024-05-14 10:00:00+10:00,10,10,0,standard,8,5,2
SSN100978,USR2879,04:01:21,06:21:21,romance,game console,Basic,Australia,138,126,0.9,2,,2.7,No,1,1,0,15/07/2024,15/07/2024,2024-07-15 00:00:00+00:00,2024-07-15 00:00:00+00:00,2024-07-15 10:00:00+10:00,2024-07-15 10:00:00+10:00,10,10,3,basic,7,1,0
SSN100979,USR9336,14:15:07,17:03:07,romance,game console,Basic,Australia,173,93,0.56,1,251,4,No,2,1,2,04/11/2024,04/11/2024,2024-11-04 00:00:00+00:00,2024-11-04 00:00:00+00:00,2024-11-04 11:00:00+11:00,2024-11-04 11:00:00+11:00,11,11,1,basic,7,1,0
SSN100980,USR5224,17:26:08,18:19:08,documentary,phone,Premium,India,50,54,1,1,115,5,No,3,4,0,19/08/2024,19/08/2024,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,2024-08-19 05:30:00+05:30,2024-08-19 05:30:00+05:30,5,5,2,premium,4,3,1
SSN100981,USR9776,03:44:05,04:45:05,comedy,smart tv,Basic,Germany,58,54,0.86,1,408,4.9,No,0,3,0,15/09/2024,15/09/2024,2024-09-15 00:00:00+00:00,2024-09-15 00:00:00+00:00,2024-09-15 02:00:00+02:00,2024-09-15 02:00:00+02:00,2,2,2,basic,3,4,0
SSN100982,USR3273,17:42:18,18:55:18,documentary,game console,Basic,Brazil,78,59,0.82,1,383,3.9,No,2,2,2,12/10/2024,12/10/2024,2024-10-12 00:00:00+00:00,2024-10-12 00:00:00+00:00,2024-10-11 21:00:00-03:00,2024-10-11 21:00:00-03:00,21,21,2,basic,4,1,0
SSN100983,USR6230,15:58:29,17:03:29,animation,smart tv,Basic,Australia,60,47,0.73,2,39,4.4,No,3,2,0,17/07/2024,17/07/2024,2024-07-17 00:00:00+00:00,2024-07-17 00:00:00+00:00,2024-07-17 10:00:00+10:00,2024-07-17 10:00:00+10:00,10,10,2,basic,1,4,0
SSN100984,USR2080,10:44:05,13:17:05,romance,game console,Basic,Australia,153,93,0.61,1,304,3.6,No,1,4,0,18/03/2024,18/03/2024,2024-03-18 00:00:00+00:00,2024-03-18 00:00:00+00:00,2024-03-18 11:00:00+11:00,2024-03-18 11:00:00+11:00,11,11,3,basic,7,1,0
SSN100985,USR1897,00:42:13,03:35:13,documentary,phone,Basic,India,173,105,0.61,2,292,3.6,Yes,1,2,0,18/10/2024,18/10/2024,2024-10-18 00:00:00+00:00,2024-10-18 00:00:00+00:00,2024-10-18 05:30:00+05:30,2024-10-18 05:30:00+05:30,5,5,3,basic,4,3,0
SSN100986,USR9910,04:48:58,06:43:58,horror,phone,Standard,Germany,111,114,1,0,361,3.8,No,1,2,2,18/06/2024,18/06/2024,2024-06-18 00:00:00+00:00,2024-06-18 00:00:00+00:00,2024-06-18 02:00:00+02:00,2024-06-18 02:00:00+02:00,2,2,3,standard,6,3,2
SSN100987,USR9893,04:45:50,07:38:50,animation,smart tv,Basic,Australia,174,171,1,3,53,3.7,No,0,2,1,01/08/2024,01/08/2024,2024-08-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,2024-08-01 10:00:00+10:00,2024-08-01 10:00:00+10:00,10,10,1,basic,1,4,0
SSN100988,USR1922,01:20:13,02:11:13,drama,game console,Premium,Usa,50,41,0.78,0,438,1.8,Yes,6,2,0,17/04/2024,17/04/2024,2024-04-17 00:00:00+00:00,2024-04-17 00:00:00+00:00,2024-04-16 20:00:00-04:00,2024-04-16 20:00:00-04:00,20,20,0,premium,5,1,1
SSN100989,USR5034,20:40:04,22:08:04,horror,tablet,Basic,Australia,87,64,0.75,1,376,4.6,Yes,1,4,1,02/03/2024,02/03/2024,2024-03-02 00:00:00+00:00,2024-03-02 00:00:00+00:00,2024-03-02 11:00:00+11:00,2024-03-02 11:00:00+11:00,11,11,2,basic,6,5,0
SSN100990,USR8766,16:37:40,18:13:40,science fiction,tablet,Basic,Brazil,93,57,0.58,2,359,5,No,1,3,2,16/09/2024,16/09/2024,2024-09-16 00:00:00+00:00,2024-09-16 00:00:00+00:00,2024-09-15 21:00:00-03:00,2024-09-15 21:00:00-03:00,21,21,2,basic,8,5,0
SSN100991,USR3201,20:52:48,22:13:48,science fiction,tablet,Standard,Germany,79,75,0.98,3,405,4.8,Yes,1,1,3,14/06/2024,14/06/2024,2024-06-14 00:00:00+00:00,2024-06-14 00:00:00+00:00,2024-06-14 02:00:00+02:00,2024-06-14 02:00:00+02:00,2,2,2,standard,8,5,2
SSN100992,USR8268,16:05:26,16:29:26,science fiction,smart tv,Premium,Australia,28,23,0.98,1,634,5,No,1,3,0,07/05/2024,07/05/2024,2024-05-07 00:00:00+00:00,2024-05-07 00:00:00+00:00,2024-05-07 10:00:00+10:00,2024-05-07 10:00:00+10:00,10,10,2,premium,8,4,1
SSN100993,USR9479,01:19:13,02:12:13,comedy,smart tv,Standard,United Kingdom,57,40,0.74,2,401,4.6,Yes,1,2,2,15/08/2024,15/08/2024,2024-08-15 00:00:00+00:00,2024-08-15 00:00:00+00:00,2024-08-15 01:00:00+01:00,2024-08-15 01:00:00+01:00,1,1,2,standard,3,4,2
SSN100994,USR5414,14:29:31,15:56:31,romance,game console,Premium,France,84,35,0.39,1,35,2.6,No,0,2,0,25/10/2024,25/10/2024,2024-10-25 00:00:00+00:00,2024-10-25 00:00:00+00:00,2024-10-25 02:00:00+02:00,2024-10-25 02:00:00+02:00,2,2,0,premium,7,1,1
SSN100995,USR3965,12:57:07,14:37:07,documentary,phone,Basic,Usa,97,60,0.61,1,382,3,No,1,5,0,31/01/2024,31/01/2024,2024-01-31 00:00:00+00:00,2024-01-31 00:00:00+00:00,2024-01-30 19:00:00-05:00,2024-01-30 19:00:00-05:00,19,19,0,basic,4,3,0
SSN100996,USR1961,09:37:40,11:06:40,drama,smart tv,Standard,Canada,92,60,0.73,1,285,3.5,No,2,0,2,09/01/2024,09/01/2024,2024-01-09 00:00:00+00:00,2024-01-09 00:00:00+00:00,2024-01-08 19:00:00-05:00,2024-01-08 19:00:00-05:00,19,19,0,standard,5,4,2
SSN100997,USR2754,01:31:40,04:22:40,action,game console,Standard,Usa,171,128,0.74,2,482,5,Yes,0,5,7,25/06/2024,25/06/2024,2024-06-25 00:00:00+00:00,2024-06-25 00:00:00+00:00,2024-06-24 20:00:00-04:00,2024-06-24 20:00:00-04:00,20,20,1,standard,0,1,2
SSN100998,USR2783,06:42:54,07:39:54,action,tablet,Basic,Usa,55,26,0.43,2,228,2.4,No,1,2,0,09/03/2024,09/03/2024,2024-03-09 00:00:00+00:00,2024-03-09 00:00:00+00:00,2024-03-08 19:00:00-05:00,2024-03-08 19:00:00-05:00,19,19,0,basic,0,5,0
SSN100999,USR3212,09:26:36,12:09:36,horror,tablet,Basic,Australia,164,98,0.6,3,491,4.3,No,1,1,0,20/08/2024,20/08/2024,2024-08-20 00:00:00+00:00,2024-08-20 00:00:00+00:00,2024-08-20 10:00:00+10:00,2024-08-20 10:00:00+10:00,10,10,1,basic,6,5,0
SSN101000,USR1808,10:58:08,12:07:08,science fiction,phone,Standard,Germany,71,64,0.89,1,247,4,No,1,2,0,25/05/2024,25/05/2024,2024-05-25 00:00:00+00:00,2024-05-25 00:00:00+00:00,2024-05-25 02:00:00+02:00,2024-05-25 02:00:00+02:00,2,2,2,standard,8,3,2
SSN101001,USR3520,00:16:42,02:47:42,drama,tablet,Premium,Germany,153,78,0.51,2,,3,Yes,3,1,0,18/02/2024,18/02/2024,2024-02-18 00:00:00+00:00,2024-02-18 00:00:00+00:00,2024-02-18 01:00:00+01:00,2024-02-18 01:00:00+01:00,1,1,3,premium,5,5,1
SSN101002,USR9011,17:26:25,18:06:25,science fiction,phone,Standard,Germany,41,41,1,1,206,4.8,No,0,1,2,08/01/2024,08/01/2024,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-08 01:00:00+01:00,2024-01-08 01:00:00+01:00,1,1,2,standard,8,3,2
SSN101003,USR2296,10:46:00,11:24:00,horror,phone,Premium,United Kingdom,38,37,1,3,334,5,No,1,0,0,20/09/2024,20/09/2024,2024-09-20 00:00:00+00:00,2024-09-20 00:00:00+00:00,2024-09-20 01:00:00+01:00,2024-09-20 01:00:00+01:00,1,1,2,premium,6,3,1
SSN101004,USR4355,23:54:17,01:58:17,science fiction,game console,Standard,Australia,123,90,0.73,0,345,3.3,Yes,1,1,1,04/09/2024,05/09/2024,2024-09-04 00:00:00+00:00,2024-09-05 00:00:00+00:00,2024-09-04 10:00:00+10:00,2024-09-05 10:00:00+10:00,10,10,3,standard,8,1,2
SSN101005,USR9926,13:59:43,16:29:43,drama,game console,Premium,India,150,142,0.93,0,386,3.6,No,2,1,0,19/10/2024,19/10/2024,2024-10-19 00:00:00+00:00,2024-10-19 00:00:00+00:00,2024-10-19 05:30:00+05:30,2024-10-19 05:30:00+05:30,5,5,3,premium,5,1,1
SSN101006,USR3743,02:42:04,03:04:04,drama,tablet,Premium,Brazil,21,22,0.98,3,328,2.4,No,2,2,0,02/12/2024,02/12/2024,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,2024-12-01 21:00:00-03:00,2024-12-01 21:00:00-03:00,21,21,0,premium,5,5,1
SSN101007,USR9522,05:39:20,06:06:20,romance,game console,Basic,India,27,17,0.63,3,301,5,No,1,1,1,17/10/2024,17/10/2024,2024-10-17 00:00:00+00:00,2024-10-17 00:00:00+00:00,2024-10-17 05:30:00+05:30,2024-10-17 05:30:00+05:30,5,5,2,basic,7,1,0
SSN101008,USR7521,14:32:55,15:28:55,comedy,phone,Basic,India,55,50,0.91,1,274,2.8,No,1,1,3,18/10/2024,18/10/2024,2024-10-18 00:00:00+00:00,2024-10-18 00:00:00+00:00,2024-10-18 05:30:00+05:30,2024-10-18 05:30:00+05:30,5,5,0,basic,3,3,0
SSN101009,USR5640,23:39:00,00:13:00,drama,phone,Basic,India,35,24,0.68,2,451,3.9,Yes,3,4,0,20/02/2024,21/02/2024,2024-02-20 00:00:00+00:00,2024-02-21 00:00:00+00:00,2024-02-20 05:30:00+05:30,2024-02-21 05:30:00+05:30,5,5,0,basic,5,3,0
SSN101010,USR6973,13:21:35,14:59:35,horror,game console,Basic,France,99,77,0.78,0,40,4.7,No,3,1,1,20/11/2024,20/11/2024,2024-11-20 00:00:00+00:00,2024-11-20 00:00:00+00:00,2024-11-20 01:00:00+01:00,2024-11-20 01:00:00+01:00,1,1,2,basic,6,1,0
SSN101011,USR2255,10:48:06,11:21:06,action,game console,Standard,Germany,31,27,0.79,3,394,2.7,No,0,2,2,23/12/2024,23/12/2024,2024-12-23 00:00:00+00:00,2024-12-23 00:00:00+00:00,2024-12-23 01:00:00+01:00,2024-12-23 01:00:00+01:00,1,1,0,standard,0,1,2
SSN101012,USR6494,14:21:59,17:09:59,science fiction,tablet,Premium,United Kingdom,168,148,,2,439,3.1,No,0,1,0,25/05/2024,25/05/2024,2024-05-25 00:00:00+00:00,2024-05-25 00:00:00+00:00,2024-05-25 01:00:00+01:00,2024-05-25 01:00:00+01:00,1,1,3,premium,8,5,1
SSN101013,USR1049,12:56:42,13:27:42,action,game console,Standard,India,26,12,0.34,1,394,4.6,No,0,1,2,05/03/2024,05/03/2024,2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,2024-03-05 05:30:00+05:30,2024-03-05 05:30:00+05:30,5,5,2,standard,0,1,2
SSN101014,USR5725,08:00:51,10:02:51,science fiction,tablet,Standard,United Kingdom,119,83,0.7,1,435,5,No,0,1,1,14/11/2024,14/11/2024,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,0,0,1,standard,8,5,2
SSN101015,USR7488,14:11:22,16:24:22,animation,phone,Premium,France,135,101,0.76,1,442,4.4,No,1,1,0,29/11/2024,29/11/2024,2024-11-29 00:00:00+00:00,2024-11-29 00:00:00+00:00,2024-11-29 01:00:00+01:00,2024-11-29 01:00:00+01:00,1,1,1,premium,1,3,1
SSN101016,USR1417,16:44:45,19:01:45,science fiction,game console,Basic,India,137,105,0.78,0,315,4.1,No,0,4,0,17/11/2024,17/11/2024,2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,2024-11-17 05:30:00+05:30,2024-11-17 05:30:00+05:30,5,5,1,basic,8,1,0
SSN101017,USR4485,12:20:08,13:20:08,drama,game console,Premium,United Kingdom,61,46,0.76,1,461,,No,3,5,0,07/01/2024,07/01/2024,2024-01-07 00:00:00+00:00,2024-01-07 00:00:00+00:00,2024-01-07 00:00:00+00:00,2024-01-07 00:00:00+00:00,0,0,0,premium,5,1,1
SSN101018,USR1932,22:15:09,23:04:09,documentary,phone,Standard,Canada,49,44,0.9,1,335,2.5,Yes,3,2,2,02/11/2024,02/11/2024,2024-11-02 00:00:00+00:00,2024-11-02 00:00:00+00:00,2024-11-01 20:00:00-04:00,2024-11-01 20:00:00-04:00,20,20,0,standard,4,3,2
SSN101019,USR1408,05:53:02,07:19:02,drama,game console,Premium,Canada,86,64,0.75,0,354,3.8,No,3,0,0,11/02/2024,11/02/2024,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-10 19:00:00-05:00,2024-02-10 19:00:00-05:00,19,19,0,premium,5,1,1
SSN101020,USR1048,23:58:08,01:04:08,animation,game console,Basic,India,68,65,0.95,1,267,3.4,Yes,0,3,2,25/03/2024,26/03/2024,2024-03-25 00:00:00+00:00,2024-03-26 00:00:00+00:00,2024-03-25 05:30:00+05:30,2024-03-26 05:30:00+05:30,5,5,0,basic,1,1,0
SSN101021,USR6950,13:30:42,16:24:42,animation,game console,Basic,Usa,177,106,0.6,1,408,4.2,No,1,4,0,18/07/2024,18/07/2024,2024-07-18 00:00:00+00:00,2024-07-18 00:00:00+00:00,2024-07-17 20:00:00-04:00,2024-07-17 20:00:00-04:00,20,20,1,basic,1,1,0
SSN101022,USR8094,00:55:58,01:57:58,science fiction,game console,Standard,India,62,40,0.7,1,249,4.1,Yes,1,4,1,22/06/2024,22/06/2024,2024-06-22 00:00:00+00:00,2024-06-22 00:00:00+00:00,2024-06-22 05:30:00+05:30,2024-06-22 05:30:00+05:30,5,5,2,standard,8,1,2
SSN101023,USR1789,15:36:17,17:47:17,comedy,smart tv,Premium,Germany,131,52,0.41,0,454,3.5,No,0,4,0,07/11/2024,07/11/2024,2024-11-07 00:00:00+00:00,2024-11-07 00:00:00+00:00,2024-11-07 01:00:00+01:00,2024-11-07 01:00:00+01:00,1,1,3,premium,3,4,1
SSN101024,USR3082,13:07:17,13:37:17,romance,tablet,Premium,Canada,28,30,0.99,0,432,3.2,No,1,4,0,12/06/2024,12/06/2024,2024-06-12 00:00:00+00:00,2024-06-12 00:00:00+00:00,2024-06-11 20:00:00-04:00,2024-06-11 20:00:00-04:00,20,20,0,premium,7,5,1
SSN101025,USR4520,11:08:15,12:23:15,animation,game console,Premium,Australia,74,62,,0,337,4.4,No,2,2,0,11/03/2024,11/03/2024,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-11 11:00:00+11:00,2024-03-11 11:00:00+11:00,11,11,2,premium,1,1,1
SSN101026,USR2563,00:09:39,00:56:39,science fiction,smart tv,Basic,Germany,47,27,0.64,3,56,5,Yes,1,0,2,28/12/2024,28/12/2024,2024-12-28 00:00:00+00:00,2024-12-28 00:00:00+00:00,2024-12-28 01:00:00+01:00,2024-12-28 01:00:00+01:00,1,1,2,basic,8,4,0
SSN101027,USR9795,05:06:15,07:54:15,drama,game console,Standard,Australia,170,53,0.31,2,472,4.5,No,3,3,3,17/11/2024,17/11/2024,2024-11-17 00:00:00+00:00,2024-11-17 00:00:00+00:00,2024-11-17 11:00:00+11:00,2024-11-17 11:00:00+11:00,11,11,1,standard,5,1,2
SSN101028,USR9302,02:11:11,03:16:11,documentary,smart tv,Standard,United Kingdom,66,40,,2,522,3,No,4,3,1,20/03/2024,20/03/2024,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,0,0,0,standard,4,4,2
SSN101029,USR3833,08:43:11,09:50:11,science fiction,game console,Premium,United Kingdom,63,56,0.85,1,534,,No,1,2,0,19/07/2024,19/07/2024,2024-07-19 00:00:00+00:00,2024-07-19 00:00:00+00:00,2024-07-19 01:00:00+01:00,2024-07-19 01:00:00+01:00,1,1,2,premium,8,1,1
SSN101030,USR8538,07:31:53,09:10:53,animation,game console,Premium,Usa,102,79,0.8,2,448,5,No,1,1,0,14/03/2024,14/03/2024,2024-03-14 00:00:00+00:00,2024-03-14 00:00:00+00:00,2024-03-13 20:00:00-04:00,2024-03-13 20:00:00-04:00,20,20,2,premium,1,1,1
